song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Gently falling rain,Ivan Blois,0.557,0.0177,7,-26.803,1,0.0564,0.995,0.965,0.0996,0.397,135.228,audio_features,1KCIBiCtznGzZWuB1IWHJk,spotify:track:1KCIBiCtznGzZWuB1IWHJk,https://api.spotify.com/v1/tracks/1KCIBiCtznGzZWuB1IWHJk,https://api.spotify.com/v1/audio-analysis/1KCIBiCtznGzZWuB1IWHJk,127500,4,relax
Benediction,Nadav Amir-Himmel,0.375,0.0662,7,-26.344,0,0.0483,0.995,0.922,0.131,0.214,117.282,audio_features,0vebajCQqWh9EQ5wAYguqo,spotify:track:0vebajCQqWh9EQ5wAYguqo,https://api.spotify.com/v1/tracks/0vebajCQqWh9EQ5wAYguqo,https://api.spotify.com/v1/audio-analysis/0vebajCQqWh9EQ5wAYguqo,143920,4,relax
fields of forever - sleep rework,Chad Lawson,0.663,0.0132,10,-33.243,1,0.046,0.995,0.953,0.0887,0.327,120.107,audio_features,1g3qZv1GGqwMBrXzogTpTx,spotify:track:1g3qZv1GGqwMBrXzogTpTx,https://api.spotify.com/v1/tracks/1g3qZv1GGqwMBrXzogTpTx,https://api.spotify.com/v1/audio-analysis/1g3qZv1GGqwMBrXzogTpTx,221703,4,relax
Sou,Hideyuki Hashimoto,0.438,0.0928,1,-28.437,1,0.0304,0.991,0.953,0.105,0.347,137.22,audio_features,0tMRFAZNW3Mu4cMV0QUw0Q,spotify:track:0tMRFAZNW3Mu4cMV0QUw0Q,https://api.spotify.com/v1/tracks/0tMRFAZNW3Mu4cMV0QUw0Q,https://api.spotify.com/v1/audio-analysis/0tMRFAZNW3Mu4cMV0QUw0Q,123000,4,relax
Omoidasu,Crimson Memoirs,0.309,0.0599,9,-29.964,1,0.0692,0.994,0.932,0.106,0.382,79.049,audio_features,6t2Gwyci8Q6WPQMtzTMNh6,spotify:track:6t2Gwyci8Q6WPQMtzTMNh6,https://api.spotify.com/v1/tracks/6t2Gwyci8Q6WPQMtzTMNh6,https://api.spotify.com/v1/audio-analysis/6t2Gwyci8Q6WPQMtzTMNh6,117893,3,relax
Matterello,Valeria Pintile,0.398,0.0287,6,-26.752,1,0.0383,0.981,0.918,0.096,0.084,90.153,audio_features,1fBfm3eA3qgQvJlT4VPwjC,spotify:track:1fBfm3eA3qgQvJlT4VPwjC,https://api.spotify.com/v1/tracks/1fBfm3eA3qgQvJlT4VPwjC,https://api.spotify.com/v1/audio-analysis/1fBfm3eA3qgQvJlT4VPwjC,170122,4,relax
Sun sinking at dusk,Noemi Lucas,0.414,0.0257,9,-28.816,1,0.0375,0.995,0.896,0.0869,0.21,103.102,audio_features,5Y223UTPJjOIDVS2vs73g0,spotify:track:5Y223UTPJjOIDVS2vs73g0,https://api.spotify.com/v1/tracks/5Y223UTPJjOIDVS2vs73g0,https://api.spotify.com/v1/audio-analysis/5Y223UTPJjOIDVS2vs73g0,153306,4,relax
At The End Of The Day,Frederico Morales,0.481,0.0246,0,-24.192,1,0.0393,0.991,0.955,0.11,0.127,100.305,audio_features,3x16lncPJzr2VDTtVrPpgj,spotify:track:3x16lncPJzr2VDTtVrPpgj,https://api.spotify.com/v1/tracks/3x16lncPJzr2VDTtVrPpgj,https://api.spotify.com/v1/audio-analysis/3x16lncPJzr2VDTtVrPpgj,131951,4,relax
Fallen Flowers,Akira Kosemura,0.586,0.0805,8,-23.081,0,0.0341,0.987,0.943,0.0948,0.213,112.213,audio_features,7AZCidWfobiJzWoxPB67gr,spotify:track:7AZCidWfobiJzWoxPB67gr,https://api.spotify.com/v1/tracks/7AZCidWfobiJzWoxPB67gr,https://api.spotify.com/v1/audio-analysis/7AZCidWfobiJzWoxPB67gr,189940,4,relax
Act Of Reconciling,Herbe Matin,0.469,0.0029,8,-40.436,1,0.0525,0.992,0.939,0.135,0.509,116.219,audio_features,3iTgM3cDPpZCQ4GL1pP0Ss,spotify:track:3iTgM3cDPpZCQ4GL1pP0Ss,https://api.spotify.com/v1/tracks/3iTgM3cDPpZCQ4GL1pP0Ss,https://api.spotify.com/v1/audio-analysis/3iTgM3cDPpZCQ4GL1pP0Ss,143400,4,relax
